user_index,pred_calorie_need,rank,food_name,food_calories
235,1827.8620975258664,5,434,797.44
236,1542.6828631453168,1,428,838.69
236,1542.6828631453168,2,430,837.6700000000001
236,1542.6828631453168,3,365,825.35
236,1542.6828631453168,4,353,804.18
236,1542.6828631453168,5,434,797.44
237,1971.8593492618563,1,428,838.69
237,1971.8593492618563,2,430,837.6700000000001
237,1971.8593492618563,3,365,825.35
237,1971.8593492618563,4,353,804.18
237,1971.8593492618563,5,434,797.44
238,1826.369838453954,1,428,838.69
238,1826.369838453954,2,430,837.6700000000001
238,1826.369838453954,3,365,825.35
238,1826.369838453954,4,353,804.18
238,1826.369838453954,5,434,797.44
239,2148.07372335734,1,428,838.69
239,2148.07372335734,2,430,837.6700000000001
239,2148.07372335734,3,365,825.35
239,2148.07372335734,4,353,804.18
239,2148.07372335734,5,434,797.44
240,1548.102941960398,1,428,838.69
240,1548.102941960398,2,430,837.6700000000001
240,1548.102941960398,3,365,825.35
240,1548.102941960398,4,353,804.18
240,1548.102941960398,5,434,797.44
241,1571.0977497482304,1,428,838.69
241,1571.0977497482304,2,430,837.6700000000001
241,1571.0977497482304,3,365,825.35
241,1571.0977497482304,4,353,804.18
241,1571.0977497482304,5,434,797.44
242,1728.296459189048,1,428,838.69
242,1728.296459189048,2,430,837.6700000000001
242,1728.296459189048,3,365,825.35
242,1728.296459189048,4,353,804.18
242,1728.296459189048,5,434,797.44
243,1910.2525195621072,1,428,838.69
243,1910.2525195621072,2,430,837.6700000000001
243,1910.2525195621072,3,365,825.35
243,1910.2525195621072,4,353,804.18
243,1910.2525195621072,5,434,797.44
244,2180.4944167185295,1,428,838.69
244,2180.4944167185295,2,430,837.6700000000001
244,2180.4944167185295,3,365,825.35
244,2180.4944167185295,4,353,804.18
244,2180.4944167185295,5,434,797.44
245,1873.6514180986037,1,428,838.69
245,1873.6514180986037,2,430,837.6700000000001
245,1873.6514180986037,3,365,825.35
245,1873.6514180986037,4,353,804.18
245,1873.6514180986037,5,434,797.44
246,1469.644857118327,1,428,838.69
246,1469.644857118327,2,430,837.6700000000001
246,1469.644857118327,3,365,825.35
246,1469.644857118327,4,353,804.18
246,1469.644857118327,5,434,797.44
247,1685.2858760727815,1,428,838.69
247,1685.2858760727815,2,430,837.6700000000001
247,1685.2858760727815,3,365,825.35
247,1685.2858760727815,4,353,804.18
247,1685.2858760727815,5,434,797.44
248,2225.5274954967786,1,428,838.69
248,2225.5274954967786,2,430,837.6700000000001
248,2225.5274954967786,3,365,825.35
248,2225.5274954967786,4,353,804.18
248,2225.5274954967786,5,434,797.44
249,1722.0570483149775,1,428,838.69
249,1722.0570483149775,2,430,837.6700000000001
249,1722.0570483149775,3,365,825.35
249,1722.0570483149775,4,353,804.18
249,1722.0570483149775,5,434,797.44
250,2099.5175401889883,1,428,838.69
250,2099.5175401889883,2,430,837.6700000000001
250,2099.5175401889883,3,365,825.35
250,2099.5175401889883,4,353,804.18
250,2099.5175401889883,5,434,797.44
251,2145.6826292322207,1,428,838.69
251,2145.6826292322207,2,430,837.6700000000001
251,2145.6826292322207,3,365,825.35
251,2145.6826292322207,4,353,804.18
251,2145.6826292322207,5,434,797.44
252,2047.9679333163563,1,428,838.69
252,2047.9679333163563,2,430,837.6700000000001
252,2047.9679333163563,3,365,825.35
252,2047.9679333163563,4,353,804.18
252,2047.9679333163563,5,434,797.44
253,1702.6186218030355,1,428,838.69
253,1702.6186218030355,2,430,837.6700000000001
253,1702.6186218030355,3,365,825.35
253,1702.6186218030355,4,353,804.18
253,1702.6186218030355,5,434,797.44
254,2157.713788051125,1,428,838.69
254,2157.713788051125,2,430,837.6700000000001
254,2157.713788051125,3,365,825.35
254,2157.713788051125,4,353,804.18
254,2157.713788051125,5,434,797.44
255,1654.9207583989953,1,428,838.69
255,1654.9207583989953,2,430,837.6700000000001
255,1654.9207583989953,3,365,825.35
255,1654.9207583989953,4,353,804.18
255,1654.9207583989953,5,434,797.44
256,2125.9163464081744,1,428,838.69
256,2125.9163464081744,2,430,837.6700000000001
256,2125.9163464081744,3,365,825.35
256,2125.9163464081744,4,353,804.18
256,2125.9163464081744,5,434,797.44
257,2277.9200012392025,1,428,838.69
257,2277.9200012392025,2,430,837.6700000000001
257,2277.9200012392025,3,365,825.35
257,2277.9200012392025,4,353,804.18
257,2277.9200012392025,5,434,797.44
258,1728.364123820846,1,428,838.69
258,1728.364123820846,2,430,837.6700000000001
258,1728.364123820846,3,365,825.35
258,1728.364123820846,4,353,804.18
258,1728.364123820846,5,434,797.44
259,2423.1830572651606,1,428,838.69
259,2423.1830572651606,2,430,837.6700000000001
259,2423.1830572651606,3,365,825.35
259,2423.1830572651606,4,353,804.18
259,2423.1830572651606,5,434,797.44
260,1343.722837807226,1,428,838.69
260,1343.722837807226,2,430,837.6700000000001
260,1343.722837807226,3,365,825.35
260,1343.722837807226,4,353,804.18
260,1343.722837807226,5,434,797.44
261,1708.1390737223433,1,428,838.69
261,1708.1390737223433,2,430,837.6700000000001
261,1708.1390737223433,3,365,825.35
261,1708.1390737223433,4,353,804.18
261,1708.1390737223433,5,434,797.44
262,1812.5807707817985,1,428,838.69
262,1812.5807707817985,2,430,837.6700000000001
262,1812.5807707817985,3,365,825.35
262,1812.5807707817985,4,353,804.18
262,1812.5807707817985,5,434,797.44
263,2070.815702920719,1,428,838.69
263,2070.815702920719,2,430,837.6700000000001
263,2070.815702920719,3,365,825.35
263,2070.815702920719,4,353,804.18
263,2070.815702920719,5,434,797.44
264,2105.758990627869,1,428,838.69
264,2105.758990627869,2,430,837.6700000000001
264,2105.758990627869,3,365,825.35
264,2105.758990627869,4,353,804.18
264,2105.758990627869,5,434,797.44
265,1492.9845764453444,1,428,838.69
265,1492.9845764453444,2,430,837.6700000000001
265,1492.9845764453444,3,365,825.35
265,1492.9845764453444,4,353,804.18
265,1492.9845764453444,5,434,797.44
266,1594.4730226675654,1,428,838.69
266,1594.4730226675654,2,430,837.6700000000001
266,1594.4730226675654,3,365,825.35
266,1594.4730226675654,4,353,804.18
266,1594.4730226675654,5,434,797.44
267,1947.3163526982705,1,428,838.69
267,1947.3163526982705,2,430,837.6700000000001
267,1947.3163526982705,3,365,825.35
267,1947.3163526982705,4,353,804.18
267,1947.3163526982705,5,434,797.44
268,1354.5915479360906,1,428,838.69
268,1354.5915479360906,2,430,837.6700000000001
268,1354.5915479360906,3,365,825.35
268,1354.5915479360906,4,353,804.18
268,1354.5915479360906,5,434,797.44
269,1506.3232657421431,1,428,838.69
269,1506.3232657421431,2,430,837.6700000000001
269,1506.3232657421431,3,365,825.35
269,1506.3232657421431,4,353,804.18
269,1506.3232657421431,5,434,797.44
270,1266.4848026617296,1,428,838.69
270,1266.4848026617296,2,430,837.6700000000001
270,1266.4848026617296,3,365,825.35
270,1266.4848026617296,4,353,804.18
270,1266.4848026617296,5,434,797.44
271,1406.1063136962384,1,428,838.69
271,1406.1063136962384,2,430,837.6700000000001
271,1406.1063136962384,3,365,825.35
271,1406.1063136962384,4,353,804.18
271,1406.1063136962384,5,434,797.44
272,2168.6844373475997,1,428,838.69
272,2168.6844373475997,2,430,837.6700000000001
272,2168.6844373475997,3,365,825.35
272,2168.6844373475997,4,353,804.18
272,2168.6844373475997,5,434,797.44
273,1474.9361656330127,1,428,838.69
273,1474.9361656330127,2,430,837.6700000000001
273,1474.9361656330127,3,365,825.35
273,1474.9361656330127,4,353,804.18
273,1474.9361656330127,5,434,797.44
274,2316.254785871608,1,428,838.69
274,2316.254785871608,2,430,837.6700000000001
274,2316.254785871608,3,365,825.35
274,2316.254785871608,4,353,804.18
274,2316.254785871608,5,434,797.44
275,1633.3582651265517,1,428,838.69
275,1633.3582651265517,2,430,837.6700000000001
275,1633.3582651265517,3,365,825.35
275,1633.3582651265517,4,353,804.18
275,1633.3582651265517,5,434,797.44
276,2017.4166198834469,1,428,838.69
276,2017.4166198834469,2,430,837.6700000000001
276,2017.4166198834469,3,365,825.35
276,2017.4166198834469,4,353,804.18
276,2017.4166198834469,5,434,797.44
277,1778.0510020875345,1,428,838.69
277,1778.0510020875345,2,430,837.6700000000001
277,1778.0510020875345,3,365,825.35
277,1778.0510020875345,4,353,804.18
277,1778.0510020875345,5,434,797.44
278,1853.1753600424963,1,428,838.69
278,1853.1753600424963,2,430,837.6700000000001
278,1853.1753600424963,3,365,825.35
278,1853.1753600424963,4,353,804.18
278,1853.1753600424963,5,434,797.44
279,2122.7924350138496,1,428,838.69
279,2122.7924350138496,2,430,837.6700000000001
279,2122.7924350138496,3,365,825.35
279,2122.7924350138496,4,353,804.18
279,2122.7924350138496,5,434,797.44
280,1862.0920741206287,1,428,838.69
280,1862.0920741206287,2,430,837.6700000000001
280,1862.0920741206287,3,365,825.35
280,1862.0920741206287,4,353,804.18
280,1862.0920741206287,5,434,797.44
281,1709.3240995891456,1,428,838.69
281,1709.3240995891456,2,430,837.6700000000001
281,1709.3240995891456,3,365,825.35
281,1709.3240995891456,4,353,804.18
281,1709.3240995891456,5,434,797.44
282,1635.3042031021791,1,428,838.69
282,1635.3042031021791,2,430,837.6700000000001
282,1635.3042031021791,3,365,825.35
282,1635.3042031021791,4,353,804.18
282,1635.3042031021791,5,434,797.44
283,1835.2145130584545,1,428,838.69
283,1835.2145130584545,2,430,837.6700000000001
283,1835.2145130584545,3,365,825.35
283,1835.2145130584545,4,353,804.18
283,1835.2145130584545,5,434,797.44
284,2195.6484626555225,1,428,838.69
284,2195.6484626555225,2,430,837.6700000000001
284,2195.6484626555225,3,365,825.35
284,2195.6484626555225,4,353,804.18
284,2195.6484626555225,5,434,797.44
285,2447.312905955555,1,428,838.69
285,2447.312905955555,2,430,837.6700000000001
285,2447.312905955555,3,365,825.35
285,2447.312905955555,4,353,804.18
285,2447.312905955555,5,434,797.44
286,1646.4514849595712,1,428,838.69
286,1646.4514849595712,2,430,837.6700000000001
286,1646.4514849595712,3,365,825.35
286,1646.4514849595712,4,353,804.18
286,1646.4514849595712,5,434,797.44
287,1692.372668515717,1,428,838.69
287,1692.372668515717,2,430,837.6700000000001
287,1692.372668515717,3,365,825.35
287,1692.372668515717,4,353,804.18
287,1692.372668515717,5,434,797.44
288,1919.6356596822723,1,428,838.69
288,1919.6356596822723,2,430,837.6700000000001
288,1919.6356596822723,3,365,825.35
288,1919.6356596822723,4,353,804.18
288,1919.6356596822723,5,434,797.44
289,2180.0595994881805,1,428,838.69
289,2180.0595994881805,2,430,837.6700000000001
289,2180.0595994881805,3,365,825.35
289,2180.0595994881805,4,353,804.18
289,2180.0595994881805,5,434,797.44
290,1758.5458103244187,1,428,838.69
290,1758.5458103244187,2,430,837.6700000000001
290,1758.5458103244187,3,365,825.35
290,1758.5458103244187,4,353,804.18
290,1758.5458103244187,5,434,797.44
291,1647.603357983343,1,428,838.69
291,1647.603357983343,2,430,837.6700000000001
291,1647.603357983343,3,365,825.35
291,1647.603357983343,4,353,804.18
291,1647.603357983343,5,434,797.44
292,2352.709436232476,1,428,838.69
292,2352.709436232476,2,430,837.6700000000001
292,2352.709436232476,3,365,825.35
292,2352.709436232476,4,353,804.18
292,2352.709436232476,5,434,797.44
293,2296.051763884572,1,428,838.69
293,2296.051763884572,2,430,837.6700000000001
293,2296.051763884572,3,365,825.35
293,2296.051763884572,4,353,804.18
293,2296.051763884572,5,434,797.44
294,1953.3867248922998,1,428,838.69
294,1953.3867248922998,2,430,837.6700000000001
294,1953.3867248922998,3,365,825.35
294,1953.3867248922998,4,353,804.18
294,1953.3867248922998,5,434,797.44
295,1698.2064611988978,1,428,838.69
295,1698.2064611988978,2,430,837.6700000000001
295,1698.2064611988978,3,365,825.35
295,1698.2064611988978,4,353,804.18
295,1698.2064611988978,5,434,797.44
296,1473.1623895129633,1,428,838.69
296,1473.1623895129633,2,430,837.6700000000001
296,1473.1623895129633,3,365,825.35
296,1473.1623895129633,4,353,804.18
296,1473.1623895129633,5,434,797.44
297,1844.1897820625502,1,428,838.69
297,1844.1897820625502,2,430,837.6700000000001
297,1844.1897820625502,3,365,825.35
297,1844.1897820625502,4,353,804.18
297,1844.1897820625502,5,434,797.44
298,1573.1537080011626,1,428,838.69
298,1573.1537080011626,2,430,837.6700000000001
298,1573.1537080011626,3,365,825.35
298,1573.1537080011626,4,353,804.18
298,1573.1537080011626,5,434,797.44
299,1526.780053892238,1,428,838.69
299,1526.780053892238,2,430,837.6700000000001
299,1526.780053892238,3,365,825.35
299,1526.780053892238,4,353,804.18
299,1526.780053892238,5,434,797.44
300,1798.4341754583882,1,428,838.69
300,1798.4341754583882,2,430,837.6700000000001
300,1798.4341754583882,3,365,825.35
300,1798.4341754583882,4,353,804.18
300,1798.4341754583882,5,434,797.44
301,2119.2287117256647,1,428,838.69
301,2119.2287117256647,2,430,837.6700000000001
301,2119.2287117256647,3,365,825.35
301,2119.2287117256647,4,353,804.18
301,2119.2287117256647,5,434,797.44
302,1826.2265225451183,1,428,838.69
302,1826.2265225451183,2,430,837.6700000000001
302,1826.2265225451183,3,365,825.35
302,1826.2265225451183,4,353,804.18
302,1826.2265225451183,5,434,797.44
303,2154.986788056883,1,428,838.69
303,2154.986788056883,2,430,837.6700000000001
303,2154.986788056883,3,365,825.35
303,2154.986788056883,4,353,804.18
303,2154.986788056883,5,434,797.44
304,2044.5611843239076,1,428,838.69
304,2044.5611843239076,2,430,837.6700000000001
304,2044.5611843239076,3,365,825.35
304,2044.5611843239076,4,353,804.18
304,2044.5611843239076,5,434,797.44
305,2191.712941018385,1,428,838.69
305,2191.712941018385,2,430,837.6700000000001
305,2191.712941018385,3,365,825.35
305,2191.712941018385,4,353,804.18
305,2191.712941018385,5,434,797.44
306,1550.6675022742495,1,428,838.69
306,1550.6675022742495,2,430,837.6700000000001
306,1550.6675022742495,3,365,825.35
306,1550.6675022742495,4,353,804.18
306,1550.6675022742495,5,434,797.44
307,2222.6423170368635,1,428,838.69
307,2222.6423170368635,2,430,837.6700000000001
307,2222.6423170368635,3,365,825.35
307,2222.6423170368635,4,353,804.18
307,2222.6423170368635,5,434,797.44
308,2276.1457816105512,1,428,838.69
308,2276.1457816105512,2,430,837.6700000000001
308,2276.1457816105512,3,365,825.35
308,2276.1457816105512,4,353,804.18
308,2276.1457816105512,5,434,797.44
309,1973.2585648175304,1,428,838.69
309,1973.2585648175304,2,430,837.6700000000001
309,1973.2585648175304,3,365,825.35
309,1973.2585648175304,4,353,804.18
309,1973.2585648175304,5,434,797.44
310,1700.4311405660508,1,428,838.69
310,1700.4311405660508,2,430,837.6700000000001
310,1700.4311405660508,3,365,825.35
310,1700.4311405660508,4,353,804.18
310,1700.4311405660508,5,434,797.44
311,1944.8208795292862,1,428,838.69
311,1944.8208795292862,2,430,837.6700000000001
311,1944.8208795292862,3,365,825.35
311,1944.8208795292862,4,353,804.18
311,1944.8208795292862,5,434,797.44
312,1249.5191633112129,1,428,838.69
312,1249.5191633112129,2,430,837.6700000000001
312,1249.5191633112129,3,365,825.35
312,1249.5191633112129,4,353,804.18
312,1249.5191633112129,5,434,797.44
313,1694.1470946206164,1,428,838.69
313,1694.1470946206164,2,430,837.6700000000001
313,1694.1470946206164,3,365,825.35
313,1694.1470946206164,4,353,804.18
313,1694.1470946206164,5,434,797.44
314,1575.597787269324,1,428,838.69
314,1575.597787269324,2,430,837.6700000000001
314,1575.597787269324,3,365,825.35
314,1575.597787269324,4,353,804.18
314,1575.597787269324,5,434,797.44
315,2083.98983445981,1,428,838.69
315,2083.98983445981,2,430,837.6700000000001
315,2083.98983445981,3,365,825.35
315,2083.98983445981,4,353,804.18
315,2083.98983445981,5,434,797.44
316,2203.011291387584,1,428,838.69
316,2203.011291387584,2,430,837.6700000000001
316,2203.011291387584,3,365,825.35
316,2203.011291387584,4,353,804.18
316,2203.011291387584,5,434,797.44
317,1201.1632337160058,1,428,838.69
317,1201.1632337160058,2,430,837.6700000000001
317,1201.1632337160058,3,365,825.35
317,1201.1632337160058,4,353,804.18
317,1201.1632337160058,5,434,797.44
318,1905.5162782631314,1,428,838.69
318,1905.5162782631314,2,430,837.6700000000001
318,1905.5162782631314,3,365,825.35
318,1905.5162782631314,4,353,804.18
318,1905.5162782631314,5,434,797.44
319,1947.7780294226045,1,428,838.69
319,1947.7780294226045,2,430,837.6700000000001
319,1947.7780294226045,3,365,825.35
319,1947.7780294226045,4,353,804.18
319,1947.7780294226045,5,434,797.44
320,2135.6711128987463,1,428,838.69
320,2135.6711128987463,2,430,837.6700000000001
320,2135.6711128987463,3,365,825.35
320,2135.6711128987463,4,353,804.18
320,2135.6711128987463,5,434,797.44
321,1508.440867860715,1,428,838.69
321,1508.440867860715,2,430,837.6700000000001
321,1508.440867860715,3,365,825.35
321,1508.440867860715,4,353,804.18
321,1508.440867860715,5,434,797.44
322,1607.8393067549891,1,428,838.69
322,1607.8393067549891,2,430,837.6700000000001
322,1607.8393067549891,3,365,825.35
322,1607.8393067549891,4,353,804.18
322,1607.8393067549891,5,434,797.44
323,2686.9063629396887,1,428,838.69
323,2686.9063629396887,2,430,837.6700000000001
323,2686.9063629396887,3,365,825.35
323,2686.9063629396887,4,353,804.18
323,2686.9063629396887,5,434,797.44
324,2177.634032086853,1,428,838.69
324,2177.634032086853,2,430,837.6700000000001
324,2177.634032086853,3,365,825.35
324,2177.634032086853,4,353,804.18
324,2177.634032086853,5,434,797.44
325,1740.9121493028629,1,428,838.69
325,1740.9121493028629,2,430,837.6700000000001
325,1740.9121493028629,3,365,825.35
325,1740.9121493028629,4,353,804.18
325,1740.9121493028629,5,434,797.44
326,2143.3019421046893,1,428,838.69
326,2143.3019421046893,2,430,837.6700000000001
326,2143.3019421046893,3,365,825.35
326,2143.3019421046893,4,353,804.18
326,2143.3019421046893,5,434,797.44
327,2309.948264371579,1,428,838.69
327,2309.948264371579,2,430,837.6700000000001
327,2309.948264371579,3,365,825.35
327,2309.948264371579,4,353,804.18
327,2309.948264371579,5,434,797.44
328,1473.245277476522,1,428,838.69
328,1473.245277476522,2,430,837.6700000000001
328,1473.245277476522,3,365,825.35
328,1473.245277476522,4,353,804.18
328,1473.245277476522,5,434,797.44
329,1588.8705301152058,1,428,838.69
329,1588.8705301152058,2,430,837.6700000000001
329,1588.8705301152058,3,365,825.35
329,1588.8705301152058,4,353,804.18
329,1588.8705301152058,5,434,797.44
330,1603.9774647910956,1,428,838.69
330,1603.9774647910956,2,430,837.6700000000001
330,1603.9774647910956,3,365,825.35
330,1603.9774647910956,4,353,804.18
330,1603.9774647910956,5,434,797.44
331,2238.8276256809268,1,428,838.69
331,2238.8276256809268,2,430,837.6700000000001
331,2238.8276256809268,3,365,825.35
331,2238.8276256809268,4,353,804.18
331,2238.8276256809268,5,434,797.44
332,2130.8348211780735,1,428,838.69
332,2130.8348211780735,2,430,837.6700000000001
332,2130.8348211780735,3,365,825.35
332,2130.8348211780735,4,353,804.18
332,2130.8348211780735,5,434,797.44
333,2298.4620356530863,1,428,838.69
333,2298.4620356530863,2,430,837.6700000000001
333,2298.4620356530863,3,365,825.35
333,2298.4620356530863,4,353,804.18
333,2298.4620356530863,5,434,797.44
334,1783.6258922886677,1,428,838.69
334,1783.6258922886677,2,430,837.6700000000001
334,1783.6258922886677,3,365,825.35
334,1783.6258922886677,4,353,804.18
334,1783.6258922886677,5,434,797.44
335,2337.2970491369497,1,428,838.69
335,2337.2970491369497,2,430,837.6700000000001
335,2337.2970491369497,3,365,825.35
335,2337.2970491369497,4,353,804.18
335,2337.2970491369497,5,434,797.44
336,2361.7053126582796,1,428,838.69
336,2361.7053126582796,2,430,837.6700000000001
336,2361.7053126582796,3,365,825.35
336,2361.7053126582796,4,353,804.18
336,2361.7053126582796,5,434,797.44
337,2214.638818419105,1,428,838.69
337,2214.638818419105,2,430,837.6700000000001
337,2214.638818419105,3,365,825.35
337,2214.638818419105,4,353,804.18
337,2214.638818419105,5,434,797.44
338,2136.104535603031,1,428,838.69
338,2136.104535603031,2,430,837.6700000000001
338,2136.104535603031,3,365,825.35
338,2136.104535603031,4,353,804.18
338,2136.104535603031,5,434,797.44
339,1482.3256141118356,1,428,838.69
339,1482.3256141118356,2,430,837.6700000000001
339,1482.3256141118356,3,365,825.35
339,1482.3256141118356,4,353,804.18
339,1482.3256141118356,5,434,797.44
340,2103.495905422774,1,428,838.69
340,2103.495905422774,2,430,837.6700000000001
340,2103.495905422774,3,365,825.35
340,2103.495905422774,4,353,804.18
340,2103.495905422774,5,434,797.44
341,1853.0830311447512,1,428,838.69
341,1853.0830311447512,2,430,837.6700000000001
341,1853.0830311447512,3,365,825.35
341,1853.0830311447512,4,353,804.18
341,1853.0830311447512,5,434,797.44
342,2211.111068082772,1,428,838.69
342,2211.111068082772,2,430,837.6700000000001
342,2211.111068082772,3,365,825.35
342,2211.111068082772,4,353,804.18
342,2211.111068082772,5,434,797.44
343,2163.630322562424,1,428,838.69
343,2163.630322562424,2,430,837.6700000000001
343,2163.630322562424,3,365,825.35
343,2163.630322562424,4,353,804.18
343,2163.630322562424,5,434,797.44
344,1775.5978939271051,1,428,838.69
344,1775.5978939271051,2,430,837.6700000000001
344,1775.5978939271051,3,365,825.35
344,1775.5978939271051,4,353,804.18
344,1775.5978939271051,5,434,797.44
345,1875.748918150737,1,428,838.69
345,1875.748918150737,2,430,837.6700000000001
345,1875.748918150737,3,365,825.35
345,1875.748918150737,4,353,804.18
345,1875.748918150737,5,434,797.44
346,2540.0203167528007,1,428,838.69
346,2540.0203167528007,2,430,837.6700000000001
346,2540.0203167528007,3,365,825.35
346,2540.0203167528007,4,353,804.18
346,2540.0203167528007,5,434,797.44
347,1686.683361221157,1,428,838.69
347,1686.683361221157,2,430,837.6700000000001
347,1686.683361221157,3,365,825.35
347,1686.683361221157,4,353,804.18
347,1686.683361221157,5,434,797.44
348,1456.9653145162874,1,428,838.69
348,1456.9653145162874,2,430,837.6700000000001
348,1456.9653145162874,3,365,825.35
348,1456.9653145162874,4,353,804.18
348,1456.9653145162874,5,434,797.44
349,2228.491863397976,1,428,838.69
349,2228.491863397976,2,430,837.6700000000001
349,2228.491863397976,3,365,825.35
349,2228.491863397976,4,353,804.18
349,2228.491863397976,5,434,797.44
350,1520.9616447994676,1,428,838.69
350,1520.9616447994676,2,430,837.6700000000001
350,1520.9616447994676,3,365,825.35
350,1520.9616447994676,4,353,804.18
350,1520.9616447994676,5,434,797.44
351,2225.2671034374407,1,428,838.69
351,2225.2671034374407,2,430,837.6700000000001
351,2225.2671034374407,3,365,825.35
351,2225.2671034374407,4,353,804.18
351,2225.2671034374407,5,434,797.44
352,1996.1441903392033,1,428,838.69
352,1996.1441903392033,2,430,837.6700000000001
352,1996.1441903392033,3,365,825.35
352,1996.1441903392033,4,353,804.18
352,1996.1441903392033,5,434,797.44
353,1664.4601925237555,1,428,838.69
353,1664.4601925237555,2,430,837.6700000000001
353,1664.4601925237555,3,365,825.35
353,1664.4601925237555,4,353,804.18
353,1664.4601925237555,5,434,797.44
354,1729.1324101720795,1,428,838.69
354,1729.1324101720795,2,430,837.6700000000001
354,1729.1324101720795,3,365,825.35
354,1729.1324101720795,4,353,804.18
354,1729.1324101720795,5,434,797.44
355,2287.042374239658,1,428,838.69
355,2287.042374239658,2,430,837.6700000000001
355,2287.042374239658,3,365,825.35
355,2287.042374239658,4,353,804.18
355,2287.042374239658,5,434,797.44
356,2173.156135147826,1,428,838.69
356,2173.156135147826,2,430,837.6700000000001
356,2173.156135147826,3,365,825.35
356,2173.156135147826,4,353,804.18
356,2173.156135147826,5,434,797.44
357,1587.9107523211326,1,428,838.69
357,1587.9107523211326,2,430,837.6700000000001
357,1587.9107523211326,3,365,825.35
357,1587.9107523211326,4,353,804.18
357,1587.9107523211326,5,434,797.44
358,2450.4098519843965,1,428,838.69
358,2450.4098519843965,2,430,837.6700000000001
358,2450.4098519843965,3,365,825.35
358,2450.4098519843965,4,353,804.18
358,2450.4098519843965,5,434,797.44
359,1467.8907874781917,1,428,838.69
359,1467.8907874781917,2,430,837.6700000000001
359,1467.8907874781917,3,365,825.35
359,1467.8907874781917,4,353,804.18
359,1467.8907874781917,5,434,797.44
360,2203.90161039245,1,428,838.69
360,2203.90161039245,2,430,837.6700000000001
360,2203.90161039245,3,365,825.35
360,2203.90161039245,4,353,804.18
360,2203.90161039245,5,434,797.44
361,2023.1911147686712,1,428,838.69
361,2023.1911147686712,2,430,837.6700000000001
361,2023.1911147686712,3,365,825.35
361,2023.1911147686712,4,353,804.18
361,2023.1911147686712,5,434,797.44
362,1891.103203472252,1,428,838.69
362,1891.103203472252,2,430,837.6700000000001
362,1891.103203472252,3,365,825.35
362,1891.103203472252,4,353,804.18
362,1891.103203472252,5,434,797.44
363,1875.488778664554,1,428,838.69
363,1875.488778664554,2,430,837.6700000000001
363,1875.488778664554,3,365,825.35
363,1875.488778664554,4,353,804.18
363,1875.488778664554,5,434,797.44
364,1720.0166079488972,1,428,838.69
364,1720.0166079488972,2,430,837.6700000000001
364,1720.0166079488972,3,365,825.35
364,1720.0166079488972,4,353,804.18
364,1720.0166079488972,5,434,797.44
365,2194.1782939841155,1,428,838.69
365,2194.1782939841155,2,430,837.6700000000001
365,2194.1782939841155,3,365,825.35
365,2194.1782939841155,4,353,804.18
365,2194.1782939841155,5,434,797.44
366,1804.4341262483995,1,428,838.69
366,1804.4341262483995,2,430,837.6700000000001
366,1804.4341262483995,3,365,825.35
366,1804.4341262483995,4,353,804.18
366,1804.4341262483995,5,434,797.44
367,1985.5283934416811,1,428,838.69
367,1985.5283934416811,2,430,837.6700000000001
367,1985.5283934416811,3,365,825.35
367,1985.5283934416811,4,353,804.18
367,1985.5283934416811,5,434,797.44
368,2155.2172017468665,1,428,838.69
368,2155.2172017468665,2,430,837.6700000000001
368,2155.2172017468665,3,365,825.35
368,2155.2172017468665,4,353,804.18
368,2155.2172017468665,5,434,797.44
369,2339.0102092557236,1,428,838.69
369,2339.0102092557236,2,430,837.6700000000001
369,2339.0102092557236,3,365,825.35
369,2339.0102092557236,4,353,804.18
369,2339.0102092557236,5,434,797.44
370,2130.925655682318,1,428,838.69
370,2130.925655682318,2,430,837.6700000000001
370,2130.925655682318,3,365,825.35
370,2130.925655682318,4,353,804.18
370,2130.925655682318,5,434,797.44
371,1709.1466230761803,1,428,838.69
371,1709.1466230761803,2,430,837.6700000000001
371,1709.1466230761803,3,365,825.35
371,1709.1466230761803,4,353,804.18
371,1709.1466230761803,5,434,797.44
372,2059.3217597361304,1,428,838.69
372,2059.3217597361304,2,430,837.6700000000001
372,2059.3217597361304,3,365,825.35
372,2059.3217597361304,4,353,804.18
372,2059.3217597361304,5,434,797.44
373,1615.4804051594465,1,428,838.69
373,1615.4804051594465,2,430,837.6700000000001
373,1615.4804051594465,3,365,825.35
373,1615.4804051594465,4,353,804.18
373,1615.4804051594465,5,434,797.44
374,2298.9050207235555,1,428,838.69
374,2298.9050207235555,2,430,837.6700000000001
374,2298.9050207235555,3,365,825.35
374,2298.9050207235555,4,353,804.18
374,2298.9050207235555,5,434,797.44
375,1566.1183127183863,1,428,838.69
375,1566.1183127183863,2,430,837.6700000000001
375,1566.1183127183863,3,365,825.35
375,1566.1183127183863,4,353,804.18
375,1566.1183127183863,5,434,797.44
376,1644.2798135126236,1,428,838.69
376,1644.2798135126236,2,430,837.6700000000001
376,1644.2798135126236,3,365,825.35
376,1644.2798135126236,4,353,804.18
376,1644.2798135126236,5,434,797.44
377,1994.7931231222829,1,428,838.69
377,1994.7931231222829,2,430,837.6700000000001
377,1994.7931231222829,3,365,825.35
377,1994.7931231222829,4,353,804.18
377,1994.7931231222829,5,434,797.44
378,1564.874726593485,1,428,838.69
378,1564.874726593485,2,430,837.6700000000001
378,1564.874726593485,3,365,825.35
378,1564.874726593485,4,353,804.18
378,1564.874726593485,5,434,797.44
